state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,Enrol_Total,Update_Total,Grand_Total,UER_Score,Adult_Entry_Rate,Catch_Up_Index,CV_Volatility,Region,R21_Child_Bio_Intensity,R22_Adult_Bio_Intensity,R23_Adult_Workload_Share,R24_Infant_Enrol_Share,System_Phase,Cluster_ID
Uttar Pradesh,Aligarh,13830.0,11776.0,586.0,15788.0,170674.0,144160.0,55340.0,26192.0,385962.0,412154.0,14.735310960943764,0.022372389569732372,0.8514207215674933,2.81181674988912,North,9.1304072455507,0.32424198037205215,0.5483726956428908,0.03355541860566681,Mature (Adult Maint.),1
Uttar Pradesh,Ambedkar Nagar,3856.0,4096.0,50.0,8036.0,67720.0,53320.0,33900.0,8002.0,162976.0,170978.0,20.364363363738597,0.006247657128576784,1.0619652579725174,0.7542659419621516,North,6.63431628717183,0.5005832754979992,0.5943454713471908,0.022552609107604486,Mature (Adult Maint.),0
Uttar Pradesh,Amethi,3890.0,3251.0,56.0,7282.0,68998.0,57942.0,35329.0,7197.0,169551.0,176748.0,23.555293136982495,0.007779938871908864,0.8355178617322025,0.7870790608935129,North,7.955787450226555,0.5120219133610632,0.5902584470545635,0.02200873560096861,Mature (Adult Maint.),0
Uttar Pradesh,Amroha,5666.0,2499.0,61.0,7283.0,83625.0,64922.0,27927.0,8226.0,183757.0,191983.0,22.335845387139905,0.007414610429074997,0.44097406034939124,1.3297095425918912,North,8.91295991213619,0.33395116351373977,0.5810514472635598,0.0295130297995135,Mature (Adult Maint.),0
Uttar Pradesh,Auraiya,2169.0,1547.0,17.0,5621.0,46178.0,43639.0,19543.0,3733.0,114981.0,118714.0,30.792983395822176,0.0045527584359935725,0.7129032258064516,0.8499819566671534,North,7.762184276058342,0.4232010221096169,0.5536078305844299,0.01827080209579325,Mature (Adult Maint.),0
Uttar Pradesh,Ayodhya,5079.0,3505.0,35.0,8545.0,76711.0,68854.0,33453.0,8619.0,187563.0,196182.0,21.759048723897912,0.004060324825986079,0.6899606299212598,1.009687728671021,North,8.05686871050784,0.4360856189383669,0.5615397946804498,0.02588922531119063,Mature (Adult Maint.),0
Uttar Pradesh,Azamgarh,6717.0,13577.0,279.0,17812.0,141977.0,95316.0,78082.0,20573.0,333187.0,353760.0,16.19456595703315,0.013560804899387576,2.0209883894016074,1.5906503689317275,North,5.350923482849605,0.549958444266013,0.6220573270013569,0.018987449118046132,Mature (Adult Maint.),0
Uttar Pradesh,Badaun,7773.0,7407.0,349.0,14396.0,156943.0,77268.0,33050.0,15529.0,281657.0,297186.0,18.136316806181583,0.02247263361236317,0.9527913558013893,2.032505339390175,North,5.366951448218379,0.21058466714242022,0.6393066968161354,0.026155337061638168,Mature (Adult Maint.),1
Uttar Pradesh,Bagpat,3482.0,3204.0,154.0,5211.0,49710.0,37738.0,20299.0,6840.0,112958.0,119798.0,16.511913462944015,0.022511328753106272,0.9198966408268734,0.5631829228578892,North,7.240598618572525,0.40834020639295127,0.5843920599676121,0.02906559374947829,Mature (Adult Maint.),0
Uttar Pradesh,Bahraich,14674.0,22360.0,2304.0,10401.0,119296.0,131149.0,49929.0,39338.0,310775.0,350113.0,7.899921197793538,0.058567833447723636,1.523679727427598,2.809119330441812,North,12.608056143049414,0.41852686991290644,0.48334394895362354,0.041912182638176816,Mixed/School Phase,1
Uttar Pradesh,Ballia,4079.0,5860.0,37.0,12808.0,92140.0,77756.0,55249.0,9976.0,237953.0,247929.0,23.85015535732184,0.00370852961812168,1.4362745098039216,0.7048824499656974,North,6.070419236474354,0.5996136356236638,0.594480677936022,0.01645229077679497,Mature (Adult Maint.),0
Uttar Pradesh,Balrampur,4181.0,7907.0,236.0,5318.0,72758.0,66623.0,35489.0,12324.0,180188.0,192512.0,14.619716024340772,0.019148073022312372,1.8907221425155427,2.19345298221128,North,12.525474713291972,0.48776096427933313,0.5622870262632979,0.021718126662234043,Mature (Adult Maint.),1
Uttar Pradesh,Banda,4825.0,5563.0,203.0,5285.0,64150.0,58396.0,34095.0,10591.0,161926.0,172517.0,15.287575528700906,0.019165407854984894,1.1527144633236635,1.8873895342966156,North,11.047294740824821,0.5314804133996353,0.569480109206629,0.027968258200641097,Mature (Adult Maint.),0
Uttar Pradesh,Barabanki,7177.0,4140.0,144.0,8890.0,106037.0,115212.0,54254.0,11461.0,284393.0,295854.0,24.811812947129646,0.012563252486477055,0.5767623293396489,3.501255305765553,North,12.958272410302554,0.5116467681397235,0.5417908833411075,0.024258587005752837,Mature (Adult Maint.),1
Uttar Pradesh,Bareilly,17187.0,10017.0,607.0,21442.0,220300.0,166397.0,68411.0,27811.0,476550.0,504361.0,17.13469006184381,0.02182511146267798,0.5827903188270886,1.8447516926859493,North,7.7599682880194,0.31053422363039657,0.5724292718905705,0.034076782304738075,Mature (Adult Maint.),0
Uttar Pradesh,Basti,4823.0,5216.0,80.0,8964.0,75846.0,69272.0,39929.0,10119.0,194011.0,204130.0,19.17104743083004,0.007905138339920948,1.0812603648424544,0.7632497474327185,North,7.726938092582264,0.5264413885849144,0.5671630823494832,0.0236271003772106,Mature (Adult Maint.),0
Uttar Pradesh,Bhadohi,2171.0,2871.0,8.0,7372.0,53868.0,48369.0,26354.0,5050.0,135963.0,141013.0,26.91803603246882,0.0015838447832112453,1.3218232044198894,0.8098824777457811,North,6.560287535602876,0.48922385787744344,0.568897903030217,0.015395743654840335,Mature (Adult Maint.),0
Uttar Pradesh,Bijnor,12935.0,3843.0,73.0,17345.0,209514.0,143040.0,74008.0,16851.0,443907.0,460758.0,26.34150249228578,0.004331830049845715,0.29707792207792205,1.0896729336764508,North,8.246281563472847,0.3532348519199103,0.6153382035689017,0.028073305292583093,Mature (Adult Maint.),0
Uttar Pradesh,Bulandshahr,9270.0,7591.0,209.0,18719.0,156701.0,134040.0,47012.0,17070.0,356472.0,373542.0,20.881729248433015,0.012242985179544256,0.8187897745658504,1.1847757726205992,North,7.160256410256411,0.30000893415527563,0.5453550069336246,0.024816486499510095,Mature (Adult Maint.),0
Uttar Pradesh,Chandauli,4405.0,4986.0,175.0,10054.0,83550.0,61634.0,28911.0,9566.0,184149.0,193715.0,19.2483537158984,0.01829204557332497,1.1316386745347253,1.8353725787533592,North,6.129686723023371,0.34602817440844513,0.5805487442892909,0.022739591668172316,Mature (Adult Maint.),0
Uttar Pradesh,Chitrakoot,2951.0,2436.0,14.0,3931.0,40616.0,42495.0,20237.0,5401.0,107279.0,112680.0,19.85912624953721,0.00259163272861903,0.8252032520325203,0.9677082679474946,North,10.807477110885046,0.49823965334712067,0.540051473198438,0.02618920837770678,Mature (Adult Maint.),0
Uttar Pradesh,Deoria,4700.0,5443.0,114.0,12422.0,96829.0,78834.0,59779.0,10257.0,247864.0,258121.0,24.16299473581595,0.011113277441996491,1.1578387577111253,0.9706511728071626,North,6.345810190775175,0.6173603222141898,0.6067232034588429,0.018208514611364437,Mature (Adult Maint.),0
Uttar Pradesh,Etah,6760.0,4345.0,159.0,6180.0,55711.0,63551.0,23878.0,11264.0,149320.0,160584.0,13.255215268530847,0.01411451398135819,0.6426564117734063,3.4660896338825435,North,10.28166963274551,0.4285970706490523,0.4956222288646441,0.04209634832860061,Mixed/School Phase,1
Uttar Pradesh,Etawah,4173.0,2865.0,116.0,6640.0,55440.0,51467.0,27628.0,7154.0,141175.0,148329.0,19.730957372466808,0.016212438853948286,0.6863919501677048,1.545521576745858,North,7.749887065201024,0.498331559676052,0.5600253490551409,0.028133406144449164,Mature (Adult Maint.),0
Uttar Pradesh,Farrukhabad,2844.0,2944.0,82.0,6288.0,63850.0,55262.0,21934.0,5870.0,147334.0,153204.0,25.095213762561745,0.013966956225515244,1.034797891036907,0.793458794126862,North,8.787088567339799,0.34351850401716494,0.5599331610140728,0.018563483982141457,Mature (Adult Maint.),0
Uttar Pradesh,Fatehpur,6526.0,5582.0,225.0,9425.0,97695.0,71340.0,46574.0,12333.0,225034.0,237367.0,18.245013783038754,0.018242257175287824,0.8552167917879577,2.11994765220119,North,7.568427753023552,0.47672371437929906,0.6077887827709834,0.027493290979790787,Mature (Adult Maint.),1
Uttar Pradesh,Firozabad,7250.0,4926.0,124.0,11620.0,127581.0,81603.0,32164.0,12300.0,252968.0,265268.0,20.564832127469312,0.010080481261686041,0.6793545717832024,2.350893278317682,North,7.022029085276654,0.25210452885203244,0.6022023010691074,0.027330850309875296,Mature (Adult Maint.),1
Uttar Pradesh,Gautam Buddha Nagar,9002.0,9318.0,637.0,15292.0,138699.0,49113.0,40328.0,18957.0,243432.0,262389.0,12.840594999472518,0.033600590779618106,1.0349883372209263,2.285559241501352,North,3.211469299679592,0.2907570295602019,0.6822961328409346,0.03430784064880769,Mature (Adult Maint.),1
Uttar Pradesh,Ghaziabad,11984.0,10693.0,393.0,20582.0,219179.0,103385.0,88637.0,23070.0,431783.0,454853.0,18.715400286073425,0.017034372155519915,0.8921985815602836,1.9477124505501775,North,5.022834377884662,0.4044027739757277,0.6767373195296063,0.026346973637636776,Mature (Adult Maint.),0
Uttar Pradesh,Ghazipur,4323.0,6894.0,71.0,16498.0,111342.0,91279.0,54413.0,11288.0,273532.0,284820.0,24.22995836655151,0.006289308176100629,1.5943570767807587,0.6979548902749082,North,5.532395902781987,0.488697089174892,0.5819640474685767,0.015178007162418369,Mature (Adult Maint.),0
Uttar Pradesh,Gonda,7445.0,7494.0,328.0,10986.0,114930.0,99643.0,52432.0,15267.0,277991.0,293258.0,18.207427298925857,0.02148283992664396,1.0064464141821112,1.7892088250295122,North,9.069172658596523,0.4562041572769749,0.5706988385653589,0.025387201713167246,Mature (Adult Maint.),0
Uttar Pradesh,Gorakhpur,7454.0,12090.0,425.0,18079.0,140786.0,81386.0,96778.0,19969.0,337029.0,356998.0,16.87676514772158,0.02128192288432649,1.6217303822937625,1.7812795573662374,North,4.5014380530973455,0.6874072179959797,0.6654491061574574,0.02087966879366271,Mature (Adult Maint.),0
Uttar Pradesh,Hamirpur,2040.0,1398.0,27.0,2986.0,39454.0,36831.0,17856.0,3465.0,97127.0,100592.0,28.022792844777843,0.007789959607616849,0.6849583537481627,0.8295481434573748,North,12.330431871442919,0.4525662146749461,0.5697272148878638,0.02027994273898521,Mature (Adult Maint.),0
Uttar Pradesh,Hapur,4450.0,2771.0,41.0,4518.0,39764.0,39349.0,17406.0,7262.0,101037.0,108299.0,13.911193721602643,0.005645050254715682,0.6225567288249831,2.772893346531622,North,8.707457402080106,0.43772161448509994,0.5278903775658131,0.04108994542885899,Mature (Adult Maint.),1
Uttar Pradesh,Hardoi,12591.0,12290.0,312.0,11832.0,132119.0,150577.0,54520.0,25193.0,349048.0,374241.0,13.854409780106375,0.01238390092879257,0.9760165184243964,3.231794539887135,North,12.725175357052311,0.41265516197396307,0.4987133959133286,0.03364409564959478,Mixed/School Phase,1
Uttar Pradesh,Hathras,3815.0,2596.0,82.0,5978.0,54680.0,60241.0,20163.0,6493.0,141062.0,147555.0,21.721897135817677,0.012627040344933785,0.6802935010482181,1.4102056254829638,North,10.075430674025757,0.3687386843693422,0.507221036223781,0.025854766019450373,Mature (Adult Maint.),0
Uttar Pradesh,Jalaun,2791.0,2641.0,125.0,4466.0,56207.0,46744.0,27938.0,5557.0,135355.0,140912.0,24.35318459877654,0.022490104354084203,0.9459169054441261,1.0972765392640849,North,10.46429370942467,0.49704668374608596,0.5971457363460884,0.01980668786192801,Mature (Adult Maint.),0
Uttar Pradesh,Jaunpur,5400.0,10237.0,216.0,19038.0,136703.0,109148.0,73932.0,15853.0,338821.0,354674.0,21.371325848366343,0.013624321937681342,1.8953897426402517,1.0280217318669451,North,5.732864121014759,0.5408181179775281,0.5938833971478034,0.015225249101992251,Mature (Adult Maint.),0
Uttar Pradesh,Jhansi,4570.0,2519.0,71.0,5591.0,66250.0,68211.0,43794.0,7160.0,183846.0,191006.0,25.67322999581064,0.00991481636642927,0.5510829140231897,0.6985716824919667,North,12.197961373390559,0.661031531599523,0.5761284985811964,0.023925949970158004,Mature (Adult Maint.),0
Uttar Pradesh,Kannauj,3083.0,3455.0,100.0,6283.0,53404.0,49715.0,21938.0,6638.0,131340.0,137978.0,19.783099864437414,0.015062509414068384,1.1202983138780804,1.6080434551046685,North,7.911362189688097,0.4107855069750023,0.5460435721636783,0.022344141819710388,Mature (Adult Maint.),0
Uttar Pradesh,Kanpur Dehat,4032.0,3802.0,183.0,7310.0,64779.0,53708.0,21918.0,8017.0,147715.0,155732.0,18.422923422299824,0.022823646794711897,0.9427225390528143,2.57757561197948,North,7.346190671590754,0.3383451682618092,0.5567063930341869,0.025890632625279325,Mature (Adult Maint.),1
Uttar Pradesh,Kanpur Nagar,11427.0,12606.0,675.0,13567.0,156558.0,92823.0,88615.0,24708.0,351563.0,376271.0,14.22813549718726,0.027317981302359465,1.1030801540077004,1.7745457366825106,North,6.841317806603773,0.566016645481895,0.6515862237589397,0.030369069101790998,Mature (Adult Maint.),0
Uttar Pradesh,Kasganj,3206.0,2977.0,158.0,4352.0,45355.0,51039.0,23480.0,6341.0,124226.0,130567.0,19.587827183853673,0.02491327656890571,0.928281883380106,3.3927963581755,North,11.725017229496899,0.5176823353029367,0.52720059433088,0.024554443312628765,Mature (Adult Maint.),1
Uttar Pradesh,Kaushambi,4356.0,3038.0,69.0,8798.0,68214.0,74241.0,23354.0,7463.0,174607.0,182070.0,23.393220793140408,0.009244372990353697,0.6972687629102593,1.533806380567999,North,8.43743607228094,0.3423587187568717,0.5029274454879992,0.023924864063272367,Mature (Adult Maint.),0
Uttar Pradesh,Kushinagar,5233.0,6910.0,44.0,18711.0,148684.0,81363.0,66542.0,12187.0,315300.0,327487.0,25.869707909419102,0.0036101083032490976,1.3202139854795567,0.37428344363010474,North,4.348172295852929,0.4475367387429801,0.6572047134695423,0.015979260245444857,Mature (Adult Maint.),0
Uttar Pradesh,Lakhimpur Kheri,11282.0,12841.0,455.0,12160.0,170938.0,139638.0,50425.0,24578.0,373161.0,397739.0,15.1821066764311,0.01851173766223199,1.13808384294957,1.801233796965909,North,11.482443877970562,0.2949882706696541,0.5565534181963548,0.028365335056406336,Mature (Adult Maint.),0
Uttar Pradesh,Lalitpur,3376.0,1305.0,72.0,4072.0,42730.0,45154.0,30366.0,4753.0,122322.0,127075.0,25.73033235170383,0.015145140933950358,0.38643766656795975,0.82867724640878,North,11.086177264915296,0.7106316257517962,0.5752193586464687,0.026566987999213063,Mature (Adult Maint.),0
Uttar Pradesh,Lucknow,13739.0,11321.0,454.0,15779.0,193697.0,123838.0,93552.0,25514.0,426866.0,452380.0,16.73000195963159,0.017793454830491866,0.8239446870451237,1.504655091884496,North,7.847782002534855,0.48297865749775426,0.6349728104690747,0.030370484990494717,Mature (Adult Maint.),0
Uttar Pradesh,Maharajganj,6142.0,11274.0,474.0,11719.0,97223.0,58866.0,44260.0,17890.0,212068.0,229958.0,11.853334078586999,0.026493767816220447,1.835259645124532,1.7407032827578393,North,5.022696245733789,0.45523738994486956,0.615255829325355,0.026709225162855826,Mature (Adult Maint.),0
Uttar Pradesh,Mahoba,1979.0,1029.0,12.0,2633.0,29671.0,31178.0,15162.0,3020.0,78644.0,81664.0,26.032439589539887,0.003972194637537239,0.5196969696969697,0.8206420359549795,North,11.836750189825361,0.5109867888918846,0.5489934365203761,0.02423344435736677,Mature (Adult Maint.),0
Uttar Pradesh,Mainpuri,5056.0,6483.0,187.0,6552.0,62889.0,47533.0,26258.0,11726.0,143232.0,154958.0,12.213865438731133,0.01594610727381257,1.2819853668182717,1.944518710831434,North,7.253624294216389,0.4175226586102719,0.575297822635811,0.032628196027310624,Mature (Adult Maint.),0
Uttar Pradesh,Mathura,5851.0,5766.0,129.0,11308.0,97981.0,79993.0,39424.0,11746.0,228706.0,240452.0,19.46931131352686,0.010981527198433642,0.9853041695146958,1.4412972280555618,North,7.073392872933062,0.40235961707252355,0.5714446126461831,0.024333338878445594,Mature (Adult Maint.),0
Uttar Pradesh,Mau,2590.0,4942.0,47.0,9992.0,77708.0,46911.0,40950.0,7579.0,175561.0,183140.0,23.16108179419525,0.006200527704485488,1.9073716711694326,0.6878306252306795,North,4.694386070249174,0.5269659884955411,0.6479087037239271,0.01414218630555859,Mature (Adult Maint.),0
Uttar Pradesh,Meerut,14177.0,9598.0,252.0,13508.0,153711.0,109237.0,64415.0,24027.0,340871.0,364898.0,14.186407524554687,0.010487764275012485,0.6769643109042178,2.028200174293169,North,8.086238803760455,0.4190629228687415,0.5977725282133637,0.038851953148551104,Mature (Adult Maint.),0
Uttar Pradesh,Mirzapur,3536.0,4101.0,8.0,8758.0,78518.0,73940.0,34252.0,7645.0,195468.0,203113.0,25.564739733193825,0.00104629871828407,1.159457167090755,0.7490084257415132,North,8.441602922708071,0.4362256269183255,0.5552081846065983,0.017409028471835876,Mature (Adult Maint.),0
Uttar Pradesh,Moradabad,15196.0,6131.0,218.0,13369.0,150136.0,101759.0,58715.0,21545.0,323979.0,345524.0,15.03661932609301,0.010117887310869766,0.4034348884648286,2.479397829900359,North,7.610994764397906,0.39107615044925637,0.6044471585186557,0.04397957884256955,Mature (Adult Maint.),1
Uttar Pradesh,Muzaffarnagar,7250.0,4575.0,124.0,12022.0,123611.0,113738.0,56113.0,11949.0,305484.0,317433.0,25.563514644351464,0.010376569037656904,0.630947455523376,1.3276448717213771,North,9.460034933044996,0.45394460084781413,0.5661793197304628,0.02283946533599216,Mature (Adult Maint.),0
Uttar Pradesh,Pilibhit,8791.0,4631.0,213.0,11012.0,125251.0,94560.0,41070.0,13635.0,271893.0,285528.0,19.93935171604576,0.015620416544441185,0.5267288444040037,2.703156636958567,North,8.58621628983928,0.32789895570529815,0.5825032921464796,0.030788574150346026,Mature (Adult Maint.),1
Uttar Pradesh,Pratapgarh,5866.0,4386.0,56.0,10372.0,94358.0,78855.0,53105.0,10308.0,236690.0,246998.0,22.959549907847514,0.005432146667960035,0.747571160729504,0.7176815281389369,North,7.6019473633471515,0.5627974014137496,0.5970210285103523,0.023749180155304903,Mature (Adult Maint.),0
Uttar Pradesh,Prayagraj,8682.0,7201.0,231.0,21913.0,193409.0,188523.0,90610.0,16114.0,494455.0,510569.0,30.682904126590135,0.014334470989761093,0.8293216630196937,0.8480893644094846,North,8.602856621337958,0.4684866346104131,0.5562793667457288,0.017004557660179134,Mature (Adult Maint.),0
Uttar Pradesh,Rae Bareli,5812.0,3878.0,42.0,10272.0,97995.0,83333.0,45414.0,9732.0,237014.0,246746.0,24.35158738312956,0.004315216274529949,0.667125408567005,0.6268422955137872,North,8.111846588143678,0.4634270786562717,0.5812009110583353,0.023554586497856096,Mature (Adult Maint.),0
Uttar Pradesh,Rampur,12051.0,7757.0,302.0,12350.0,143168.0,83353.0,41589.0,20110.0,280460.0,300570.0,13.945601909402814,0.015016657550594201,0.643627613674079,3.2699933850341174,North,6.748684317059348,0.2904888628124804,0.6146887580264164,0.040093821738696474,Mature (Adult Maint.),1
Uttar Pradesh,Saharanpur,13708.0,5359.0,99.0,13397.0,154417.0,114742.0,75974.0,19166.0,358530.0,377696.0,18.705587728909062,0.005165127562998905,0.3909110803122037,1.8972796005010213,North,8.564114046872668,0.49200222771956637,0.6099905744302296,0.036293738879945775,Mature (Adult Maint.),0
Uttar Pradesh,Sambhal,4744.0,3816.0,117.0,8117.0,91472.0,78323.0,25024.0,8677.0,202936.0,211613.0,23.38511177690712,0.013482369209495275,0.8042149631190727,0.8069502546493782,North,9.648066026114806,0.273567063505078,0.5505143823867154,0.022418282430663523,Mature (Adult Maint.),0
Uttar Pradesh,Sant Kabir Nagar,2789.0,3343.0,37.0,7684.0,71522.0,53729.0,36811.0,6169.0,169746.0,175915.0,27.511507293354942,0.005996758508914101,1.1982078853046596,0.7795709802175613,North,6.991411841249187,0.5146736014988186,0.6158258249722878,0.015854247790125914,Mature (Adult Maint.),0
Uttar Pradesh,Shahjahanpur,12811.0,11033.0,447.0,13197.0,136275.0,114767.0,39721.0,24291.0,303960.0,328251.0,12.512761402931005,0.018401119710192655,0.861145800811739,3.262409739829894,North,8.695787240490983,0.29147465437788017,0.5361628753606235,0.03902806084368365,Mature (Adult Maint.),1
Uttar Pradesh,Shamli,5530.0,2613.0,57.0,7228.0,68386.0,65022.0,38112.0,8200.0,178748.0,186948.0,21.79587855139617,0.0069503719058651384,0.4724281323449647,0.8211805677775845,North,8.994605062940932,0.5572989018380686,0.5696664313071015,0.029580418084173138,Mature (Adult Maint.),0
Uttar Pradesh,Shravasti,2683.0,4721.0,248.0,4345.0,58376.0,35921.0,20643.0,7652.0,119285.0,126937.0,15.58669802691755,0.03240559257807396,1.7589418777943369,0.9547481726863832,North,8.265301426599171,0.35361529369443445,0.6225056524102508,0.02113646927215863,Mature (Adult Maint.),0
